0.5,0.7,35,2093,1
0.6,0.7,35,2093,0.94286
0.7,0.7,35,2093,0.77143
0.8,0.7,35,2093,0.45714
0.9,0.7,35,2093,0.17143
0.5,0.7,77,3880,0.97403
0.6,0.7,77,3880,0.90909
0.7,0.7,77,3880,0.85714
0.8,0.7,77,3880,0.77922
0.9,0.7,77,3880,0.31169
